project,commit_id,msg,
java-design-patterns,eba22e2f7c9391162e917ecd83105baa25592a0f,Update README.md,
java-design-patterns,92d73282fb7df06e24e54cd9bd97f34971479d9f,Update README.md,
java-design-patterns,19c4b56c985427befe1b448ee9a7384f415864bf,added factory method class diagram,
java-design-patterns,892a171fe32563cfd60571d730fec1d4d525a52c,Merge branch 'master' of https://github.com/iluwatar/java-design-patterns,
java-design-patterns,275c2e9f6ef632768b471312016554d901adef34,added class diagram for prototype,
java-design-patterns,8c93445028b98c3cfaff30ebce0b0e313d5202a6,Update README.md,
java-design-patterns,7f3c311ebef1dd858eb047337bafa76dc1be51a1,added singleton class diagram,
java-design-patterns,0fb8808c651f75de076f5a5c9382ef5e1197b730,Update README.md,
java-design-patterns,b5be5acc2949357dc63605892895020d5b0e1e52,added adapter class diagram,
java-design-patterns,72f8226d5423e5691bd815cea47dc75b096b2e3a,Update README.md,
java-design-patterns,c6f4cb2577ac7f6198e727160f84e5f578cf38a0,added bridge class diagram,
java-design-patterns,38954a47deef76956ab7362006a536c18576438d,Update README.md,
java-design-patterns,9e85292f3168485277823383277ab5557502c4cc,added composite class diagram,
java-design-patterns,074725c7264324cf8d649df7cf9861d959fd251c,Update README.md,
java-design-patterns,ff82d13cdac27b3db773887dec6eba519d275285,added class diagram for decorator,
java-design-patterns,10216f2ec9fc90ee6020fb18cb71b1735affd6af,Update README.md,
java-design-patterns,b1c800f710dcea47671ce94ab06580d526d420d4,added facade class diagram,
java-design-patterns,98ebf20b0802d052fa4ef699b668ead7b3f7a20b,Update README.md,
java-design-patterns,6548b20903d6888b02aac3ad6d9d9a835915b34c,update facade class diagram,
java-design-patterns,d63167b260f9be1ad66619295b2599d92c660e8e,added flyweight class diagram,
java-design-patterns,0b7892d234e88574222b17bb39174edc46d174de,Update README.md,
java-design-patterns,2bf17c1ce5db617a693a6e74448dfeeb262c98d8,added proxy class diagram,
java-design-patterns,3263788bc90c361d506312608ca87cf84e1eddfc,Update README.md,
java-design-patterns,c2baeb14e9627d804febf51b0b0905819f84ad57,added chain of responsibility class diagram,
java-design-patterns,30ea82d9ef8f2b5e928b09cebb0444f187b7f52c,Update README.md,
java-design-patterns,0fe3d7da939c52f05e9819ecc8fce898926f7281,added command class diagram,
java-design-patterns,c16dc3e3be881f0df6b8e22734405eb9d1d2693d,Update README.md,
java-design-patterns,1a33b3c7467b8141f784f02167b7a75ed86aefc0,added interpreter class diagram,
java-design-patterns,264cf7e96ea3fe5f34af5b437b6cb7ea7e52275e,Update README.md,
java-design-patterns,4cddcd8b05373c8623ff491cf90f5479c6db0ddf,added iterator pattern class diagram,
java-design-patterns,52df33782a925fd17275cedc41862ba29413def1,Update README.md,
java-design-patterns,8f3dc6ac75ec19a05f4300bda2f3c288cc6933c5,added mediator class diagram,
java-design-patterns,d46e560a247ed151e6c5cba7b29c3c0d247dfd87,Update README.md,
java-design-patterns,964806e904ebf0896213bb2d1b28e3fca86057a1,added class diagram for memento,
java-design-patterns,6a6fe20ebb7885534bb70f669cbdcf5b481bb421,Update README.md,
java-design-patterns,c61198b80ee2041281ebaf7a71356754db7f9d4a,added observer class diagram,
java-design-patterns,312cbe22bc75d41857a76b3d2ebd9f4fc5786cff,Update README.md,
java-design-patterns,511ebd0c254f188436fe290f9f202b0fa7e85fdd,added class diagram for state pattern,
java-design-patterns,bfefa55188568e3959ff58e4dfb48c0a26282cb4,Update README.md,
java-design-patterns,163badaa539be2c002a85a8c070004c8997ebcdb,added class diagram for strategy pattern,
java-design-patterns,1f1854436801b126ba7df0f528fd7b959e31ca17,Update README.md,
java-design-patterns,39371a2635618f7a3ba1e2cb896053e0439b12ac,added class diagram for template method,
java-design-patterns,15e70024e2954b376180a0a77a3842423e1995f7,Update README.md,
java-design-patterns,0758ca6c3aeec4031511e28385a1f8aa363bf3dd,Update README.md,
java-design-patterns,a2318daeaea25293ce1993d552c7f9751e358384,added class diagram for visitor pattern,
java-design-patterns,9de2402745f4f4e4ccb15c0bad836693f20b76b3,Added Travis CI configuration file.,
java-design-patterns,601bd6bb98173eb7105e1633ca409fbbb24c584a,Update README.md,
java-design-patterns,5aead88e5e211ebaf19865227843c45c4feedf4c,Added comments for Abstract Factory example.,
java-design-patterns,427df4e1655ee9fa7413c09e2a88e8c3c38eef25,Added comments for Builder example.,
java-design-patterns,2038d69d921a8018a56983acd279264c57735134,Commented factory method example.,
java-design-patterns,ed81bcf69b9951f0d8f9961ff4ac1b3b7d89212b,Commented prototype example.,
java-design-patterns,54b414acb1912b38afef45854712a3a3dc01f6b5,Commented singleton example.,
java-design-patterns,c5b57c86bda32dc70aae329a2e6aa4e46a4856fd,Comments for adapter example.,
java-design-patterns,e16099adf396900c2a0493d185c154c0d84e56f4,Update README.md,
java-design-patterns,e71fba03a8a76abb9310c247393fa4407fff0cdd,Added comments for bridge example.,
java-design-patterns,e760858bb659e2718295d9c381415f6be264fc1e,Commented composite example.,
java-design-patterns,1168f6e41f744f6704ae3ea4fb91f00dd1524454,Updated decorator implementation and class diagram. Added comments.,
java-design-patterns,05d212959ad63a2f6ecbd3e6dee773b8aa73aa52,Comments for facade example.,
java-design-patterns,05cb40897b8956420c8c7a62ead37f2aeeff2e36,Commented flyweight example.,
java-design-patterns,1cdb59352dff65c72bf8466069f6e8e28b1d2e83,Added comments for proxy example.,
java-design-patterns,6b843f028a55754334afa09e3581b15764361864,Commented chain of responsibility example.,
java-design-patterns,52ca001a7a0f6b92e9d331def5b0e8d275599243,Comments for command example.,
java-design-patterns,4fef18f6c66baf00a2224faf7e8bb77689d20f33,Comments for interpreter example.,
java-design-patterns,40e544471850cb28fba1fb956a6d55bf7773a391,Added comments for iterator example.,
java-design-patterns,13306023f09bcf84c381e07042093362580faac2,Comments for mediator example.,
java-design-patterns,8ddcdac33ec05b7bda86f4b365101aa99101ecfa,Comments for memento example.,
java-design-patterns,3bc005f4b7bfb4411376998af1c72865423f0864,Comments for observer example.,
java-design-patterns,4debc8eda4f7a62f5fe84777f0e3c44da27beed5,Comments for state example.,
java-design-patterns,94b289801b8fb7e542a30ed5187f1732b9aee3ae,Comments for the strategy example.,
java-design-patterns,2e07a685b04e8a20d23df8385f2fa737d6327278,Comments for template method example.,
java-design-patterns,9a0bb6b0fe8670fb0d654696c65a5c9188baa296,Added comments for the visitor example.,
java-design-patterns,37d58d31d01d9d9514c636aec6dc766e47a91089,Updated the adapter example.,
java-design-patterns,ee54d6a3ea786f4f80868a2e6481957e4337d722,Added FAQ section to readme file.,
java-design-patterns,ab315782ec6d26f8655794a6a01ea8ba9a5b6561,Update README.md,
java-design-patterns,d4ee7a7da07e7163f71acab93eeb7984b9874420,Update README.md,
java-design-patterns,0509e48d37d981ccdf60b252a263af561f0f08a0,Update IvoryTower.java,
java-design-patterns,1f0bedbbe13e231113234c0458942717877e5745,double-checked-locking pattern is added.,
java-design-patterns,459b69677718c0ba6147d3745345da56a56d6ea9,"Update pom.xml

test dependency is added.",
java-design-patterns,3d557490422caee1142a36eb33411406cf573bca,"Update IvoryTower.java

fixed the issue with class creation.",
java-design-patterns,b8365e9e4cf09f55a09c71ee5dab59e725799c7d,Improved the adapter pattern example. Updated the class diagram.,
java-design-patterns,da72f0464379c255f64c174c91c71cbca5713e00,Update README.md,
java-design-patterns,f7c2cad971253cea9cefa24b60bf0ea315f8ff07,"Added explanation about class adapter vs. object adapter in the adapter
example.",
java-design-patterns,25469c210cf6015a0b0e59c47e2567ad5b77ca1c,Added "How to contribute" instructions.,
java-design-patterns,c2db2980f0e631fdd85c06231362b2de9ace8b0b,Update README.md,
java-design-patterns,28901eedf05fd07c96fac274a1139bb19b132ea9,Create LICENSE.md,
java-design-patterns,c5685fa5cf7044521225da8a8230a7079ae5d5fa,Update README.md,
java-design-patterns,3ad98e0099cedada07ec5654cf9577aecee52dfc,Update README.md,
java-design-patterns,c8778bdb45552536b06b511280ef3228d8817c70,Update README.md,
java-design-patterns,f2c803cdea403d529a304103061c8a096ffa1521,Update README.md,
java-design-patterns,39ddea1645cb8cb79598fa1a77497b5a95f946c5,Update README.md,
java-design-patterns,009fd26eff2fe50fe495bdc69cbd52946ca61337,Updated decorator class diagram.,
java-design-patterns,a2f34b56fd55839a6fb43c111e7c511c3e0e4d48,Updated iterator class diagram.,
java-design-patterns,d7470b96d52e508e40be4a2b76112b19556f7555,Updated mediator class diagram.,
java-design-patterns,1eddfa844de82f731c46599b0b4d06296d3ab3cf,Updated observer class diagram.,
java-design-patterns,c26ba609b221490eb67297011b69f91265f90a8d,Added Double Checked Locking to documentation.,
java-design-patterns,c0c902870f3de62a3d661e99b3912e509a724c39,Added class diagram to double checked locking.,
java-design-patterns,8fb4d3257eb100dc9fb3e0045a6560f842881819,Added cases to use double-checked-locking.,
java-design-patterns,91a7980f7224843f4072ecbbe406d71434a3e3b6,Added simple attributes to the Item.,
java-design-patterns,2552d1b590101e450376b65d3df51cf25a6258ba,Merge branch 'master' of github.com:yusufaytas/java-design-patterns,
java-design-patterns,d6aed142a7c07a3ab0e5723fe1a96e5b0796ebcd,"removed the lazy instantiation from singleton to avoid threading
problems.",
java-design-patterns,d1e1be13afe00b1637cddbc310b9d7fe64cc2012,Added Intent to the Double Checked Locking.,
java-design-patterns,106b0b9c0d9418a7fdc09bad35633eee63f50478,"Merge pull request #1 from yusufaytas/master

Update creating mechanism.",
java-design-patterns,f970a7646dc4941eafa354749a7648482862147e,"Added new design pattern.

Implementation for the Model-View-Presenter pattern is now available.",
java-design-patterns,47907cb91baaf9f66d675b84b578391069357bbd,Update README.md,
java-design-patterns,9f00e00f34e6bfd6a7a79452035b03da3ff075e7,Removed some unnecessary files.,
java-design-patterns,eeb8c58fe945b840b84046a1aad3b6cde2ce0342,Made some overall changes.,
java-design-patterns,799a5ef5aac8f9c98d0811cb67b0ecd9430873ab,Updated pom.xml for module model-view-presenter.,
java-design-patterns,028aa396ee58767739256c24c17b07f935a1cf5e,Updated pom.xml for module model-view-presenter.,
java-design-patterns,d3fbc2e90b3c4113b15d7950321de901aac1f073,"Merge pull request #3 from pitsios-s/master

Model-View-Presenter pattern",
java-design-patterns,52f0923df9537aa8eab0d96820e89663b1f0636f,Corrected spelling mistake in hair type: BOLD -> BALD.,
java-design-patterns,bde5b343d0dab8c1b77caa3a6e9183af33ef10f7,Just formatting App classes to be like the other class files on the project,
java-design-patterns,53a2a8b15016367cdcdafe6207f3053daaa3175f,"Merge pull request #5 from lordmat0/master

Just formatting App classes to be like the other class files on the proj...",
java-design-patterns,3436a7f67ec9ebdf9647d8fb9ea79ed53529f9b8,"Update LICENSE.md

Updated the license file, so it now indicates it's respectful owner and the year of creation.",
java-design-patterns,3da9ad54699086441e5284ac25ba7985292388d1,Formatted all files to the same standard,
java-design-patterns,39998544d7edf9f0dbb4f4f6f7079d0457800b32,"Merge pull request #6 from pitsios-s/master

Update LICENSE.md",
java-design-patterns,84efa3039f176621b883dee85979bf5cd53c76b9,"Merge pull request #7 from lordmat0/master

Formatted all files to the same standard",
java-design-patterns,cffe592c9cffbe46e3611ea2b69f4501880a103f,"New Singleton class

Thread-safe and lazy loading.",
java-design-patterns,5687976a91cae8c7f6b4fb9ba107b83d6f3bb87a,"Thread-safe Singleton class

New Singleton class name has renamed to ThreadSafeLazyLoadedIvoryTower
and called it from App.java",
java-design-patterns,70fffc5ca37a9327cc122a39595b536db1efdab1,"Merge pull request #8 from annemsujan/master

Thread safe lazy loaded singleton implementation added.",
java-design-patterns,74c0ab90ac259edeccac72ce627c0b2d411fcfdc,"Improved template method UML.

This commit fixes the following problems:
- protected methods marked as public.
- inherited operations that are not overriden are repeated.
- one method had an invalid parameter (see attached image).
- abstract class not indicated as such.

This commit improves the following aspects:
- I did not like how the classes were arranged, so went ahead and made
  some small chnges. I hope you don't mind the different distribution.",
java-design-patterns,cda9e59a510c6b7f9ea7a12c57863591469f430f,"Merge pull request #9 from mafagafogigante/mafagafo-template-method-new-pic

Improved template method UML.",
java-design-patterns,6faa8dff57873a7760c0b6967a790e8f589ed176,Update README.md,
java-design-patterns,edc93ea7cf79430d13f9d0c5a5dcf0420ef34863,Changed the observer diagram.,
java-design-patterns,5109c8f4623c4f052df323d30bee8e5e86b0897b,Minor refactoring on the observer code.,
java-design-patterns,9b1c698b3483295c82259e2f5c74fb0607e0c214,"Merge pull request #10 from mafagafogigante/mafagafo-observer

Changes to the observer pattern",
java-design-patterns,afad7dcd8f284c25420e22c4d2c28fdc950b440c,Update README.md,
java-design-patterns,3a4d5efbc320aeb90360fd4e639265ea4411d9f1,Update README.md,
java-design-patterns,24ce036dd2b9e9f0b2802003558922dbfd7004bd,add part of class diagram,
java-design-patterns,7fd513b3493cc77e6ee15efec47c95d419277c5a,add part of class diagram,
java-design-patterns,bbfe3f62078e1d578a36d3b21135165660f02d37,add rest of class diagrams,
java-design-patterns,80e8fef5c9b7ea2825d86832c7d32189f93b28e4,"add editable diagram files
(you need to install objectaid eclipse plugin to view that)",
java-design-patterns,1cd804a1c3b659488e05d0212681a9b637444e63,update README with new diagram,
java-design-patterns,97431a62af9881fa046b69b690e72d4fb4777209,update README,
java-design-patterns,7bb84a2402f6940c078b88625dfd408b29e21afb,add some use case,
java-design-patterns,e574d6aa495db9cc6dad02507850ba80b9bc5a01,"Merge pull request #11 from llitfkitfk/master

add some class diagram for each design pattern",
java-design-patterns,ee931b0ecb1e9570ddfab58990c12adf782506fe,Update README.md,
java-design-patterns,862fd39d11d30fad6392a3b8ee77bbca4a37fe32,#12 Added private constructor to ThreadSafeLazyLoadedIvoryTower.,
java-design-patterns,5305e6ba1ba5f6e52f640fcd88c98fb1e3a09932,Update README.md,
java-design-patterns,b563de009a97e3c854a2ba37062f4b3ba4560cb8,Update README.md,
java-design-patterns,031bbe9f096762ec4c6852bf63eff957e3ef5ac0,Simplifies an if statement,
java-design-patterns,a4637fcf99dabad0f13650f01d4a383eb3427f13,"Uses a StringBuilder to improve performance.

Also stops initializing a variable (removes an unused initialization).",
java-design-patterns,bc060309e3164e1dbe6775235ba14d5a2bd87d99,"Improves a toString method.

Makes it more readable and deletes an useless semicolon.",
java-design-patterns,5e28382021a579d27717962ed8d7a45acbbff40e,Fixed spaces instead of tabs.,
java-design-patterns,86abc4177e2bce63123de8628bf3ebaa69a01fcf,"Merge pull request #14 from mafagafogigante/master

Small refactorings",
java-design-patterns,07b6b2e8a67a5967ee1eb08fa1c19ba48103a85a,simplified toString method,
java-design-patterns,4d52ecdaf69509c65dea93ae8dc168f4e69754f9,accepted suggestion note by @iluwatar,
java-design-patterns,c231964227bb7538e510313f73e1158306167ae1,"Merge pull request #15 from noragami/master

simplified toString method",
java-design-patterns,cb40f1cdbd56ed7ecc8e790bf9abaaa84a5a48ef,Added example of generic observer,
java-design-patterns,6b4e1c32bcdd10162849b40d17abd942236beeaa,Added message to observer app,
java-design-patterns,b15b96cdc2614afd94cb5d0eedddbc204ec42fad,Added Java Generics and Collections to credits of readme,
java-design-patterns,8b024b8a2aeb899469fc7108de68e843fc0062c3,"Merge pull request #16 from joningis/generic-observer

Generic observer",
java-design-patterns,872ad27996184111a638130fcdfcfa0ec1cebe4d,Update README.md,
java-design-patterns,6c80af2b15a68650e052470c37dad3d74c89ae0c,Update README.md,
java-design-patterns,4641ab28cf83e12927ebd3aeb85ffec8a2b1b11f,"Update MainApp.java

Added a short explanation of the application's logic.",
java-design-patterns,13e6c74d970627b436e91bd26c7c983e2941af63,"Merge pull request #18 from pitsios-s/patch-1

Update MainApp.java",
java-design-patterns,13abf49024958f83f2138f4d77a4242d0db3049f,enum approach of singleton,
java-design-patterns,406d2e7081b4f73bed8d38a88ca929918febad27,simplified the println,
java-design-patterns,3f2cb224784d91ba71d3038f86fcdca5b0050c95,remove the getInstance method,
java-design-patterns,16ac98305305673c0b627959a8da99b305a1b538,change comment,
java-design-patterns,11a89f85a897f42e4be1bcf18ac11bf0e518b29f,move the SO question URL,
java-design-patterns,b73429cd956532f5e01b4cefebf560d02530eac0,"Merge pull request #19 from Alwayswithme/master

enum approach of singleton",
java-design-patterns,baf177a81edadf077f6534b599513c45057309c7,Added book reference to singleton enum implementation.,
java-design-patterns,0ad5fbfc5c1654ed3889acdae205eed090026c08,Added comment to eagerly initialized singleton implementation.,
java-design-patterns,34bc1de713eeebf0c0b5390ec78da14dd2793262,Added comments to lazily initialized singleton implementation.,
java-design-patterns,470f3d24608111613f2a1d41b99ca30345055cc9,Added comments to singleton app.,
java-design-patterns,208a1168acbd63a46831999c82d548ca1be1c741,Removed TODO markers from visitor example.,
java-design-patterns,710d31b2a2246186c2e4936f6d08e067cf784e4d,Cleanup of poms.,
java-design-patterns,187cccca99dfe79faad2276fd012580550bbb825,Adding Servant Design pattern classes,
java-design-patterns,ee0f5f709ff7b581ccc6ecc9db18796443897661,changing method names in Royalty to make Servant relation clearer,
java-design-patterns,686367d04ec4958fc1b4bcbe8fe8b251199ea78c,adding diagram files,
java-design-patterns,f37997e357def447cf23526e776f8279915694be,adding jpg,
java-design-patterns,ff5d58ee0c744505c0ee947e78646a5585b595db,moving etc folder 1 lvl up,
java-design-patterns,acfdb41d7ab47adc76815bdb2d06efb09144ab7e,Update README.md,
java-design-patterns,888c7d01f9192d15b310134fb46a9a083dfffa7d,fixing Maven pom files,
java-design-patterns,7908baa53529b9418f438407c2af114a7f42bc37,proper repeat(fixing pom files),
java-design-patterns,bbf84e60b617f59f5c85eb4a09449e8410259869,Update README to provide design patterns list and  better navigation,
java-design-patterns,bb50ca1d1b77c5157afb96ed78970aa6bf1cedf6,update README add categories of desgin pattern,
java-design-patterns,424449e2f54ed46e23c67a8b999ce09743967859,Small typo (the --> there),
java-design-patterns,1ea04fe1fc37ff13cfbb9c4fd5b7cc6416f54556,"Merge pull request #20 from sideris/master

Servant pattern",
java-design-patterns,bc386236ba746a2d7841350d4552232a1f612f37,Changed UML diagrams from GenMyModel to ObjectAid,
java-design-patterns,df721d11bd10b199cd40a7ee16e0156fe45d03ce,"Merge pull request #23 from thatJavaNerd/patch-1

Small typo (the --> there)",
java-design-patterns,16220cdd73016a5c04caaaa92ee86bb7ceb9b3a1,"Merge pull request #24 from sideris/master

Changed UML diagrams from GenMyModel to ObjectAid",
java-design-patterns,48ebe63a9f5f2d5cff044eea4f4200843e7c514a,"Merge pull request #21 from mingliangfeng/master

Update README to provide design patterns list and  better navigation",
java-design-patterns,38feb88c9101f5666c27904da8b7796a655df9e4,"Merge pull request #22 from llitfkitfk/master

update README",
java-design-patterns,b9b07923e9dabba2b9af2926c388e18649759400,Update README.md,
java-design-patterns,3e42a100601015e1d6dd4a6b356e92e532d92230,Update README.md,
java-design-patterns,dbc1ca7aebd26bd51df6f6ca5e7ad97f9df56a20,Add DCL and Initializing on demand holder idiom.,
java-design-patterns,c06c05757e0f01a0100d5b04d2d5b4cb5cba5b82,add some references to class comments,
java-design-patterns,5646937d528b7801f45433632d66d0f43b969dce,"Merge branch 'master' of https://github.com/mortezaadi/java-design-patterns into mortezaadi-master

Conflicts:
	singleton/src/main/java/com/iluwatar/App.java",
java-design-patterns,2939d139fcc16c8a9c14b884ff9497411b441412,Merge branch 'mortezaadi-master',
java-design-patterns,1cb62f543b7b8d8c9205fc2b88980dac4b3ff311,Implementatation of the Service locator pattern,
java-design-patterns,112c719ee748144ac0c68f4d236d1d4f1b869172,"Update README.md

Added service locator information",
java-design-patterns,85ba6e3dfedbd594055a24a9701edbd61b839b48,Update README.md,
java-design-patterns,6318d76d9fa7c5f8891f90b31cfaade7eff1803d,"Update README.md

Code review compliance",
java-design-patterns,5d142fbcfe6fa7e0f3703e9bcad106203e9519f9,Merge branch 'master' of https://github.com/MSaifAsif/java-design-patterns into MSaifAsif-master,
java-design-patterns,3ef1613fa6a6b01bebad429c5ab22647a58d45a1,Merge branch 'MSaifAsif-master',
java-design-patterns,c312fce43ba0e0dfcbe173a983f955d04dfa2af1,Fixed package name and some spelling mistakes.,
java-design-patterns,9a75cb11c3853dca1cab749ad2a297a11351ac45,Further cleanup of pom.xmls.,
java-design-patterns,10d4e3cadd898c6d473a035f22765d86d431670d,Improved comments for decorator example.,
java-design-patterns,9336284814ce7d1265025be8eb754a4738a81b81,Improved decorator example.,
java-design-patterns,2be1ced00a19059a2a989a2412e0d5e50120c365,Improved comments for the facade example.,
java-design-patterns,6301e0bc111e280374f0589495e1313fbd77736e,Added unit tests for each of the patterns.,
java-design-patterns,57cef65eb48b50d6e0f04ed13aff239e8ef8ae49,Added Servant pattern source to the Credits section.,
java-design-patterns,74b43303e38911811cf2ed0a2978d5fbc7bc9ad6,Improved Flyweight example comments.,
java-design-patterns,22ca6fef60c65b9b6561026282fff756d7a2cf64,Improved Command pattern code comments.,
java-design-patterns,742f8376b3114cd613b1ae185ab5a133159aca73,Improved comments for mediator example.,
java-design-patterns,27a27594f4a6b1b56e513eff705d4cc1d17eb90d,Improved comments for state pattern.,
java-design-patterns,991653062dec93b9eff662fa227eb587c77cae6f,Improved comments for strategy pattern sample.,
java-design-patterns,b12243b94cb113cee4131162acf7f9b962d8262c,Improved code comments for template method example.,
java-design-patterns,6e49fc01ab7c7d1f94e0073787c9c5ef3ae632b0,Improved comments on visitor pattern example.,
java-design-patterns,6f59f251540d45c6f87b398bdeba2108e5e30210,[refactor] Makes enums more readable.,
java-design-patterns,5a7a4fca4cd1c9ad6904367a3f711a0604c94563,Delete design_pattern_relationship.gif,
java-design-patterns,67c112535c64a09418025348b63a6f0ffb477ca0,Rename pattern relationships image.,
java-design-patterns,bd4cecd30512ffe33144aef60bd8812e9a4faad4,[refactor] Update Armor enum in builder pattern.,
