commit_id,msg
1ff313fd3964355d49d53ffa403be7ad6a41a603,Merge with max concurrency now supports backpressure.
a3b454d849bb461e9ce09d967cfec31b1ebc0c8e,Fixed line delimiters.
34bf40aa7536e63db5a81302deb98d497b0240ef,Added capacity increase on poll.
a868569c44fd8f44b0be0826f0387d788714c636,Less concurrent threads and more in-line timeout detection.
047cc2863b6201fa9b1e3f3c79d545a87798f6bf,Added value null check
9fa580c29243924fb4cb632de2c19d1819fb12c6,"Changed operator names, fixed backpressure."
dad663fb1342089693e6dfc581cf1a2138b68b1a,"remove unnecessary imports, add missing generic types, add SuppressWarnings(unchecked)"
e54d9a0b641658f314c436747df8d52c37c432fe,"Merge pull request #2482 from akarnokd/MergeFix0122

Merge: fixed hangs & missed scalar emissions"
82f5d065199c7f406d680029cde1d07065f3bab7,"Merge pull request #2547 from davidmoten/fix-more-warnings

Warnings cleanup"
18def88fbf35d6a39faa8716b935cb2ae31018d8,"Merge pull request #2465 from akarnokd/SchedulerPurgeForJDK6

ScheduledExecutorService: call purge periodically on JDK 6 to avoid"
5348ebf333b21007186b307174c517e5af879b09,handle request overflow for OperatorMerge
19a66b71e84562aa5fcb379d6640648ea6cbef29,"Merge pull request #2543 from davidmoten/merge-request-overflow

OperatorMerge handle request overflow"
8fd09fb8dfd74cb20d72692ed9659788b6a1169b,Subscriber.request should throw exception if negative request made
a82800cf6e0c382683549ef98e1be458a26cc3e0,"Merge pull request #2548 from davidmoten/request-check

Subscriber.request should throw exception if negative request made"
7199792a2e9196f7194653a190547b874fa4a187,onStart requests should be additive (and check for overflow)
0da0d445cf8785443741b36479ac340f8dbb9a59,"Merge pull request #2550 from davidmoten/request-additive

Subscriber.onStart requests should be additive (and check for overflow)"
77c5643180ab875b3fa7f4e61ce9191014b85f38,Publish: fixed incorrect subscriber requested accounting
ccada81f581a9cde5ef3ac3c85d5ac2f97377e43,"Merge pull request #2470 from akarnokd/SubjectAdditionalMethods

Subject state information methods & bounded ReplaySubject termination"
308255868f25e8f805d4e8b3f9a9d3571636b817,RxRingBuffer with synchronization
f76861ba5d96f9daa39e83c0ac1d569a5206c65c,Correcting javadocs for the amb/ambWith operators
72c56f37c58ea1cfab292d654ef363d3e8719679,"Update RxRingBuffer.java

Fixes in comments."
dc5bf0d9d8864ba49a14dbdf33758bad9b422025,"Update RxRingBuffer.java

Yet another undelrying"
84d38bf0485ca07f01f2871882baba8d291bbd9c,Removed commented-out code.
dda25e683a13d9f826e1a06d6cacd48238db981c,"Merge pull request #2553 from akarnokd/RxRingBufferSynchronized

RxRingBuffer with synchronization"
f78903f4e5ddbe5a18820efec03b4382568a8565,Updating queue code from JCTools
aeb879a8afa7d78e96c32bdd76a519f9ff4279bd,Handle concurrent unsubscription in drain (avoid NPE).
6a557389a3625fdf29ad96c94f12ea74d275e1a9,"Merge pull request #2540 from akarnokd/MergeMaxConcurrentBackpressure

Merge with max concurrency now supports backpressure."
50e74ebb6c1db0b7ac79a06f403a193f39066989,Split error conditions into separate test lines.
5620bf71906ce1b3e3320e8599a28b4d87df1fa2,Obstruction detection in tests.
cc522a581398d76dd835a95a0d3e8afec003dceb,"CombineLatest: fixed concurrent requestUpTo yielding -1 requests
sometimes."
02442238766e644ee05fbbd1340d58ae25f91275,RefCount: disconnect all if upstream terminates
d78007a9bafb69d17d3c8a894a7a91a0b685005b,"Merge pull request #2565 from akarnokd/TestObstructionDetection

Obstruction detection in tests."
a0549a85447a59ce19c64cb519751e5f8d3b122e,"Merge pull request #2563 from akarnokd/RetryBackpressureParallelTestChange

Retry backpressure test: split error conditions into separate test lines."
285ed87f177a9006330c59461ae962f811aae613,Give more time to certain concurrency tests.
84965829df9d24a65c4e4afce473fdec3efdf4c3,add request overflow check for OnSubscribeFromIterable
cdadc2ab8c39da8f1b1af735f88bb7d6ac865a47,"Merge pull request #2572 from akarnokd/TestsMoreTime

Give more time to certain concurrency tests."
cefc28dce88e6704b286ce92f18e4217f3f1c722,"Merge pull request #2559 from davidmoten/from-iter-request-overflow

OnSubscribeFromIterable - add request overflow check"
733cbc0e5d3e0206a6502d9fae1d7b6fe0efcd89,SizeEviction test needs to return false when verifying if it needs eviction
ca028384a533859304092a071c185be081082f3c,"Merge pull request #2574 from jnpr-jalandip/1.x

SizeEviction test needs to return false"
c3ec2dc4e0d442838b4b57656bde4a4bb783914b,subscribeOn drops the subscriptions returned from the scheduler.
9525e335a61d2f03ee727d4dc09cc5f9fdd6dc6a,"Merge pull request #2561 from akarnokd/JCToolsUpdate0129

Updating queue code from JCTools"
9a76608f6d327f064e67b8561ed27e240c7666ec,"Merge pull request #2575 from abersnaze/subscribeOn_subscription

subscribeOn drops the subscriptions returned from the scheduler."
19c96cdc49cca5156080d36ccb08908ce1884791,"Merge pull request #2566 from akarnokd/CombineLatestBackpressureFix

CombineLatest: fixed concurrent requestUpTo yielding -1 requests"
fe3cc750319b1b8b8c511f2b92d5f27fe30ee506,"Merge pull request #2552 from akarnokd/OperatorPublishRequestFix

Publish: fixed incorrect subscriber requested accounting"
6cd17db782ffb3128764f929b3b80236080691f2,"Revert ""subscribeOn drops the subscriptions returned from the scheduler."""
0d155aeb032287ddff0f9da42e4e87b7c208d073,"Merge pull request #2578 from ReactiveX/revert-2575-subscribeOn_subscription

Revert ""subscribeOn drops the subscriptions returned from the scheduler...."
787fbff3da9afa1e2d7c1b44c74a47ad39baf7fd,Allow configuring maximum number of computation scheduler threads
7ab07ca1273a819e9a141b2616e0d3c861507b03,Fixed typo.
aa451ef114afc04493c1817352968775edda86f0,Fixed race in testConnectUnsubscribeRaceCondition()
152167e803a616ff5a330f83a80bb142a42373bf,Added perf tests for various container-like subscriptions
7163288b11a67ddf6a155b7af4916d6b206a688e,"Fixed local variables, added blackhole to *Local benchmarks"
039b27087d988ff049f13b2378f1ecb385d700f3,"Merge pull request #2583 from akarnokd/SubscriptionPerfs

Added perf tests for various container-like subscriptions"
e0e630e050a75cf0137d335ac51ff137f3608b93,Changed predicate to stopPredicate: stops on becoming true.
39916953473c780a4d38982d77742e3d8cc1b6ee,Fixed some concerns with the operator.
c4f3ac396a3570b0e998e53bfe2510ea28726e00,"Using @Experimental, covariance and final class"
e934c810bbdcf73f628a951d57aecfd83a2cb081,"Merge pull request #2585 from akarnokd/switch_if_empty

Operator: switchIfEmpty"
2f0673617e754a745e3eae864007b31eee71079b,"Merge pull request #1955 from akarnokd/OnBackpressureBlockFix

OnBackpressureXXX: support for common drain manager & fix for former concurrency bugs"
e382e7ec62e8b87fe61403e5a0726c2f443d411e,"add @since annotation to new operator (also: remove ""Beta"" section as it's been moved from Beta to Experimental status)"
a2804809cd06e9aaa593a33fbc02aaf021852100,Repeat/retry: fixed unbounded downstream requesting above Long.MAX_VALUE
01e97fc51c222cfabb033409ac021f8ce99b8147,Zip: fixed unbounded downstream requesting above Long.MAX_VALUE
0951cdb0859fd4b55cf59df45aac18569dc04ded,Changed the naming of the NewThreadWorker's system parameters
d983d2b897b84a172c7eff0217713dd391a7b956,Changed system-parameter naming.
0cecfc5c6eddbcc22bf6af5459cb18508e68d12d,"Merge pull request #2591 from akarnokd/NewThreadSchedulerSyskey

Changed the naming of the NewThreadWorker's system parameters"
43a912fdf29e00f3c085879b4839c4e350e070a3,"Merge pull request #2590 from akarnokd/ZipHangFix

Zip: fixed unbounded downstream requesting above Long.MAX_VALUE"
e901ffa6ed354d057ec4896a7d2fc03720c57530,"Merge pull request #2589 from akarnokd/OperatorDistinctFix

Repeat/retry: fixed unbounded downstream requesting above Long.MAX_VALUE"
802b41d5a83bc0b087bf2f7e2899298f19fee6cc,"Zip: emit onCompleted without waiting for request + avoid re-reading
fields"
55d5ca56a31be5e500c0520351792a822554d1cf,Less iteration.
1f08a674ee508296b12af55fcc8fed2287696405,"Merge pull request #2493 from akarnokd/OperatorDoTakeWhile

Operator TakeUntil with predicate"
79bd2611da43bfb622d9992df6683449e399df0a,"Merge pull request #2567 from akarnokd/RefCountDisconnectOnTerminalEvent

RefCount: disconnect all if upstream terminates"
005f1bb1e8fc189fd0f0b22843ae7fd10199249e,"Merge pull request #2593 from akarnokd/ZipHangFix2

Zip: emit onCompleted without waiting for request + avoid re-reading fields"
76c80a862688a6a869e1db3a5db374d2890ccb27,"Revert Behavior Change in TestSubscriber.awaitTerminalEvent

Reverts change made at https://github.com/ReactiveX/RxJava/pull/2332/files#diff-fbed6a16f49022fd2b10f45fd6dd015bR230

See discussion at https://github.com/ReactiveX/RxJava/issues/2549#issuecomment-72783738

The Javadoc for this method clearly states that it will wait until completion or timeout. It does not say it will throw an exception on timeout, so we can not start throwing as that is a behavioral change."
de259a34365e3c6197c78b5e66245d1624baf646,"Merge pull request #2594 from benjchristensen/test-subscriber

Revert Behavior Change in TestSubscriber.awaitTerminalEvent"
a2129d70e63b5740a25f8d7b0ab7148bc988138f,Version 1.0.5
5ee32a5d6b81a3400f2182e2287d87d288b8dcdd,"Gradle & Travis Release Config

Configuring Travis for build and release. This was tested at https://github.com/ReactiveX/BuildInfrastructure"
ac7d0aeb4b178ae1d622f930bdc79ec95b24dab9,"Merge pull request #2595 from benjchristensen/release-via-travis

Gradle & Travis Release Config"
3938127196f8bd50b015034bac3cac04ac68d25c,Nebula Config for Travis Build/Release
4aadb55921ec532c5f30c8b9c046820d7ec2a622,Secure Variables for Release
e5b7f3da684247acbfc62aaded1bdbf7816eb3dc,Added common throwIfAny to throw 0 or more exceptions
a945b16873ebbf7919a2eddaae46ecbf8212a0bc,Adjusted subject error text.
4b4bea248558005100bd9774e38b573bf7fcbc86,"Added experimental annotation, using propagate."
8937c6083c6000c4d610fc4f6b5172291dbc81dd,add @since annotation to javadocs for new takeUntil variant
a8c306b0eedf04396a96264c8473d0eb9fd3b86c,Add Snapshot Support
62f48b21644b990d6c07c52d2be4195d446cfd91,Update buildViaTravis.sh
b3640d8949b4660aa6fa83c988447f250e0a6921,Add Release Branch
d1bf22b18defcfef012e6494cd6b46dd364eb07a,Use buildViaTravis for all flows
0d4b610e20a65ce9466832db1422f9190fba75c6,Reporting stackoverflow caused stackoverflow
3e5d8c8e0ae28e00e7b928bac2b1d64e9f652feb,"Snapshot with Patch Version

See https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-72937790"
96c37422964828e983052a96bab2c4d607df7686,improve OnSubscribeRefCount comments
2f096dfb1ad6919898ea27492fa6eddd24cafa5b,Fixed comment and missing value
4b3fb7964374c6e20ad6055a802f738ad99eece1,Script fix
ad053681050c7d88e1012b53e9104488323a5042,"Merge pull request #2609 from akarnokd/BuildFix

Fixed comment and missing value"
79eda4abc739b415fb8282c5e3007c6766a17dfb,Build at least as if it was a pull request.
48bff9de06a65e9985aa6f5b6746328fafe29376,"Merge pull request #2610 from akarnokd/BuildFix2

Build at least as if it was a pull request."
8982110da2c5da93a66ba9ce807c3e3683c3f08e,Changed empty into a stateless constant observable.
3fd23c6cb6f282cd03a03f42c4d5e436fc18d11d,"add diagram for new takeUntil variant
and a few other related javadoc tweaks
and remove a troublesome unicode ligature from SpscArrayQueue.java that's causing a compiler warning"
cdc0ae3b0c33afe30f2dd50f1e7a6b64cd444f30,"Add release.travisci Property

As per https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-73136205"
e7fe69df271726786d53061f917a92fb2655f681,Disable Snapshot
0dadcdecaf4acc636835ae77b625a336aa5eb6b3,FlatMap overloads with maximum concurrency parameter
c33c0d94ae909cac53001514bf161293fb8f9384,Make travis run a proper build.
d3c589c520839be9dceb72748eccfe9bd42197fd,"Merge pull request #2628 from akarnokd/BuildFix3

Make travis run a proper build."
dc60f00f149d296f28e19ad86c9451433e15d3da,"Merge pull request #2607 from davidmoten/refcount-comments

OnSubscribeRefCount - improve comments"
4182f655944b692d6310f95805a6de9f1a8d1ba6,"Merge pull request #2622 from akarnokd/EmptyObservable

Changed Observable.empty() into a stateless constant observable."
2f58536a9ffce892f013db9671de7cdb611e9a74,Cast back Observer to Subscriber if passed to subscribe(Observer)
4c75853247673f131913ae645acea7cc9841b989,"Merge pull request #2630 from akarnokd/FixSubscriberLoss

Cast back Observer to Subscriber if passed to subscribe(Observer)"
67cc31bc5807ab58e2634aad3d7e87540ad874a9,Reenable Snapshot
b205ec50b9d8b028c289e80301d750fa609a66a3,release.scope=patch
ce8cfdf88d465bb97db956be341ef8a5a616517a,reverting release.scope=patch
55fa484236bd1b5c04a6c64d4e53907048596841,"project.setProperty('release.scope', 'patch')

as per https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-73316386"
4da230dc131d86b7d51c281e04d249e7c7ffc2f0,"Update build.gradle

I don't enjoy trial and error with build systems."
e916b7e0593b48d303854650cee89f0e0a7a5e3a,"Create gradle.properties

as per https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-73331618"
68f7f668eafe3ebc1987fea09f66954975e9bdc4,Update build.gradle
faf9d65f61ed0958e896c600198836ee1eb856f4,Fix a potential memory leak in schedulePeriodically
c694a2adaafa52514e88cfdf6379516c9494379a,Revert the change in recursiveAction
9f590cf43f370cb40dc57698e6408a3c5d5a52ea,Use MultipleAssignmentSubscription to save an import
d1034ed5f5a73e8e0bdc31dd25ba39e69078097d,"Merge pull request #2642 from zsxwing/fix-memory-leak

Fix a potential memory leak in schedulePeriodically"
494edb4ff48c00f808e6f53b2dac103982ca02ae,Missing Unsafe class yields NoClassDefFoundError so checking for Exception is not really appropriate. Let's catch all throwables.
0abfb74046530617ac872ce9c0020228ac434ad2,"Merge pull request #2644 from jtulach/MissingClassThrowsError

Missing Unsafe class yields NoClassDefFoundError"
a128c5eea38ab5098b571cccda9d3ce5095a84c6,TakeWhile: don't unsubscribe downstream.
5829e15b38346ca06d11740e749f925161f03885,"Merge pull request #2580 from akarnokd/ComputationSchedulerConfig

Allow configuring the maximum number of computation scheduler threads"
f84cdced9d448f7c3cf27b2a5fd7a8a2e37c971b,"Merge pull request #2601 from akarnokd/CommonUnsubscribeThrow

Added common Exceptions.throwIfAny to throw a collection of exceptions"
f85b5cdb3aff3cad549e3bc0aadf2fabd44e43fc,"Merge pull request #2648 from akarnokd/OnCompletedFix

TakeWhile: don't unsubscribe downstream."
13001d02a17de844ab1eb0787469340842a0209c,"Merge pull request #2627 from akarnokd/FlatMapMaxConcurrent

FlatMap overloads with maximum concurrency parameter"
bb5fd6b453e4632d36ebc8f07b9c7dfe5eba7965,Fix Pull Request Conditionals
5e0dbedae4c4b2a18001316ec4a96a3b7f8066c2,Version 1.0.6
f67f97c914e7e0c33617fd7e3d37256de56c429d,"javadocs: add @since annotations to new methods; fix formatting, polish wording for new Subscriber constructor"
ab3a3a53f601cdbed91d838ff78f5a94c7834ee8,Conditional logic for pull request
7b5a3653dc33a4d4b96b1b16ee7e42e02c5eec17,Delete publishViaTravis.sh
c34456ca572295200b6065de848495d2694ce3b6,Explicit build + snapshot
bc1ed77ad777c068fe7d2731a1067c7127a4af20,javadocs: adding (+ correcting one) @since annotations
c1d4ca7ecbd2da2c093aeb512668d6653a7a7609,SwitchOnNext: fixed wrong producer
2c2051f53d571320b58787f9110b0bed687ec2b5,Restore merge changes: not related to the bug
94de8ee0736553540faf84cb99342168469e7929,"Merge pull request #2655 from akarnokd/Issue2654

SwitchOnNext: fix upstream producer replacing the ops own producer"
758fe33b8d6031209a39fe5f2a87cd27240a443c,Operator WithLatestFrom
844cc95842cbdcfc54fd00a87f8f4e8f5b552312,Experimental annotation.
56eb4bd253c5a7a7211bb984700eb4515107e857,Optimized isUnsubscribed check
ffe0fa1c7e6f38a668d1650c1409a9eb81604788,"using should use unsafeSubscribe, allow eager disposal to enable the synchronous case"
6c4c9f1ff8332b54fd2b5903f32ef59be8edaf78,"Merge pull request #2759 from davidmoten/using-redev

Observable.using should use unsafeSubscribe and enable eager disposal"
48e4db0f323f7e0f734d983fc8b3fc04feaa5685,"Merge pull request #2762 from akarnokd/SubscriptionOpt

Optimized isUnsubscribed check"
c41b37d11607393bc989642ff44f4a5f809b89ae,"Merge pull request #2760 from akarnokd/WithLatestFrom

Operator: WithLatestFrom"
a0c081806f51cf9f3d39ba10012e5157c18cd624,1.0.7
dded0d2f3d7e4b715040f5a588cb2d709cad9493,"javadocs: withLatestFrom diagram, @since annotations, standardize on formatting and terminology, add compiler nags for missing content"
cea2d9df417ff9ee036a4031e4a17fe0c725282d,Optimized scalar observeOn/subscribeOn
14ed8d40c7789d560b6f2a2b044defb56e9d23cd,Fix typo
20430945276d8522dc3fe3e16463330b1a311c1c,add request overflow check for combineLatest
3a6ce5a132204fcf116ee2bfa95b571026de8ddf,"Merge pull request #2769 from davidmoten/combineLatest-request-overflow

OperatorCombineLatest request overflow check"
9edfdacd6418be902491d4e727e97067438a6e42,add request overflow check to OperatorOnBackpressureDrop
2605ede74770cb1215eb4a6bf8c32387ddac2631,"Merge pull request #2770 from davidmoten/onBackpressureDrop-request-overflow

OperatorOnBackpressureDrop request overflow check"
608dd0f5f98dbf57bb0da031020888e94b2d013b,add request overflow check to OnSubscribeRange
4778d00d517c667b6b234189d70ff36e1e4ba924,"Merge pull request #2771 from davidmoten/range-request-overflow

OnSubscribeRange request overflow check"
86147542573004f4df84d2a2de83577cf62fe787,"Merge pull request #2767 from akarnokd/ScalarScheduleOn

Optimized scalar observeOn/subscribeOn"
d747d5259280ad1c7a17415e51082c614d1b2ab7,fix several typos
382d6dfa95e9f55c48d99883f9db460e9c16da18,"OperatorMulticast.connect(connection) should return first subscription on multiple calls, address possible race condition provoking IAE"
3b6707a41c88993ef3913987501dc79319fb171a,fix typo in comment
a85a11eb872d04cfe7eb4af799eb1a9ca0d10511,revert visibility of fields and add == this check for guarded subscription
290602edd6bee476afef7c0a03ce48d3d893533c,issue-2764: add new operator onBackpressureDrop(Action1 onDrop)
379f07d902bffa0de2a2d5578ca6a88a2caf3d0e,shouldSubscribe boolean variable not required
0fd9c762aa2deed5d09afd6dff41bdd7090c3283,Fix the bug that 'publish' will cache items when no subscriber
4081e3f5d476c6e6bea3a269c3fe27d89c0f2899,"Merge pull request #2779 from davidmoten/connect-returns-null

OperatorMulticast.connect(connection) should not return null"
15d030ba76b7f7fa0cae74bca07b607b272cd469,"Merge pull request #2777 from stevenzwu/typo

fix several typos"
15e644465e1f0bc4662c8b0670cde58608958fd2,"Merge pull request #2788 from zsxwing/publish-no-subscriber

Fix the bug that 'publish' will cache items when no subscriber"
4dd704066772ada59528c6a987e20e026b315b1c,"Merge pull request #2776 from stevenzwu/issues-2764

issue-2764: add new operator onBackpressureDrop(Action1 onDrop)"
8758fdd98cca2ed065654bb5a93a0351327aeda0,Add Experimental to onBackpressureDrop(Action1)
a57d4cd2d57d211408f12f9538afba7a390ab332,Implement hook to render specific types in OnNextValue
17ff0801f045ec11349450b1467f375b309cb04a,statically reference the plugin and mark as experimental
94b53d6b5da0d0c0b83830fea42a99cd2916241e,ObserveOn throughput enhancements
c286285238127ddc10bc2234583516b4ddeacd1a,Corrected all Java interfaces declarations
d6eb4dd0ff659c7132e054e9623ea85745f9548c,"Fixed takeUntil not unsubscribing from either of the observables in case
of a terminal condition."
c4b92ef3b658db5ae0c4e0b764797adbf98f8963,revert eager static ref to plugin + better exception handling around render
ecbd27da3492439cf75ea49d43ba473900caea51,"Merge pull request #2804 from akarnokd/Perf0225

ObserveOn throughput enhancements"
4f29be4cdef0f43eda64ed1a8ba9fd2234ca62ea,"Merge pull request #2809 from akarnokd/TakeUntilTerminationFix

Fixed takeUntil not unsubscribing from either of the observables in case"
a917b91602f961aa12e916282c7e0770e25ec9cc,1.0.8
1f8b8488b860e865326842c6efeb40b37267626c,800kb jar.
bf941d5da0c82b95f475f41eea9698bfdad87fb3,Added more to take to decrease the likelyhood that nothing is dropped.
4df6f23205a6042830b5aa27ffc88ebe2f94b3d5,"Merge pull request #2817 from akarnokd/OnBackpressureDropWithActionFix

Fix for non-deterministic: testOnBackpressureDropWithAction"
9eba5879daf3aea1d83f53b617413b1fd9d5051d,Small fix in the sentences of getValue.
c4f611be52c249ee0d8526299f959d3660423a3f,"Merge pull request #2818 from akarnokd/SubjectJavadocFix

Small fix for the getValue javadoc in AsyncSubject and BehaviorSubject"
c698a61a0f50e69239b51a12061709e51136d48c,Backpressure for window(size)
68a356ed40e1586b3bfa7661e6e32203d3edce17,Changed javadoc regarding backpressure
b30548b294a7f09103e598cdbe69ff145485fdcb,Enable maven central sync via bintray
6eae063c55681831d5e1a7c650ad6785f7abea8e,"Merge pull request #2823 from rspieldenner/maven_sync

Enable maven central sync via bintray"
23a240b317714d7191ca23c19461d903d0a6d2bb,"Merge pull request #2807 from artem-zinnatullin/correct-interfaces

Corrected all Java interfaces declarations"
020e843feccb4496b188c18954842b11987c8899,"Merge pull request #2632 from simonbasle/plugErrorRenderer

Implement hook to render specific types in OnNextValue"
00e58f40b52837e875a8cfd6dabdca48b44a24bc,javadocs: adding @since annotation; adjusting failed @link targets to @code
55ffd8b3a6865370ba272e3b3f0d37d2c8af1bb9,Checking if the test change is the main cause or not.
9a35d798bb22052532af400b8b324d38dd642695,"Merge pull request #2831 from akarnokd/OnBackpressureDropWithActionReduced

testOnBackpressureDropWithAction restored original test count"
331075fc2431d109655692f39977792c754f287c,Debug build failures
105b47469079ca23183bf48b181d2ead33420390,Adding caching to Travis
af17baa541f1d092f52009737d688e786339bf96,"memory for test

Attempt at fixing build failures https://github.com/ReactiveX/RxJava/issues/2832"
675c07056e7065a6b6fa7ce1226c25cd053ebee2,Removing debug
75b9ec653f575437180be9fd00e4685b979fb1ad,Add .gradle to cache
f260a574127846e66e2385f862f6334103e97982,increase memory for test
3b911b88bc62dac78e450251d03b676deff70e44,Fixed a non-deterministic test and a few scheduler leaks.
334a33335e8b6449f67f2de1c3d98bd2621f9a5a,"Merge pull request #2837 from akarnokd/TestFixes0318

Fixed a non-deterministic test and a few scheduler leaks."
489236db6c8257deb285267938739c9d75a377f7,Fixed javadoc for Observable.repeat() method
ea87611c0e8b0caa811f0a2693ce46488582ffa4,"Merge pull request #2825 from fatroom/repeat_javadoc

Fixed javadoc for Observable.repeat() method"
a1a868f9bf1b492f2abfdae96aa3daf952a3e934,Fix typo in OnSubscribe interface's Javadoc
cfeb5eb1cf7cf3511e73c2304041372a9a34544b,"Merge pull request #2838 from avram/patch-1

Fix typo in OnSubscribe interface's Javadoc"
bbd4c3782f9af25e03673a9f7ee0168f1cba4205,Fix for issue 2844: wrong target of request on repeat
34cd1a6aa92d6db612147ef5ad79e14bc989b709,"Merge pull request #2845 from akarnokd/Issue2844Fix

Fix for repeat: wrong target of request"
afe2b41de1f4c95a6cb39c1fb3c1de0273911493,Add 'request(Long.MAX_VALUE)' in 'onStart' to fix the backpressure issue of debounce
8b6035208b8995a8d246b8bc743b9e86a70d88cd,Add a unit test for debounce's backpressure issue
0a6e26de73c3707dbd9903c166b7be0f6499b6b7,Change retryWhen to eagerly ignore an error'd source's subsequent events
a6a6a33f4b6151ed74e1b9b1fbdc908f5939c37c,"Merge pull request #2851 from zsxwing/fix-debounce

Add 'request(Long.MAX_VALUE)' in 'onStart' to fix the backpressure issue of debounce"
9f2fc6714c32e7cfa31a4bffc2d91ef3eafd3a5a,"Merge pull request #2852 from akarnokd/RetryOldSubscribeFix

Change retryWhen to eagerly ignore an error'd source's subsequent events"
d7363870233114dc6b2b6a765e43b22265ca4c43,fix unsub of OperatorDoOnRequest and add more unit tests
1fdd9eb514b886988785ff33e7913ef9e8209760,"Merge pull request #2859 from davidmoten/doOnRequest-fix-2

OperatorDoOnRequest should unsubscribe from upstream"
31339a26e6069e39f8c64fd68cae0260119e6071,"Fixed request accounting, increased visibility of BackpressureUtils"
d51763dda212094c841f971c7716e596a15f3e8f,OperatorSingle should request exactly what it needs
0507fd151fa411034ce4877c8912ef0a8243fa9c,"Merge pull request #2854 from akarnokd/AbstractOnSubscribeRequestFix

Fixes wrong request accounting in AbstractOnSubscribe"
3a7dca9a44dfe5b89a8bf3623b1217ccc0698ac0,"Merge pull request #2860 from davidmoten/OperatorSingle-request-accounting

OperatorSingle should request exactly what it needs"
2f7145a68547416f100b2351405748424799fac9,ensure OperatorZipTest.testZipRace does not fail on slower machines
5d513f23dfb228e49ea2fcc06e6d063370a844c2,warnings cleanup in test source
d53c1be93e4597833e946db9ceee524fb8e55481,"Merge pull request #2861 from davidmoten/zipRace-fix

Ensure OperatorZipTest.testZipRace does not fail on slower machines"
bfad7ea961c9955c4872bb9155dfe60397478d13,add generic type to IndexedRingBuffer.POOL and modifiy IndexedRingBuffer.getInstance so that infers type
a6b70e0ac7220817c7d0f42c69dfa8cfde7cda84,"use simpler naming in Action1, Func1 because is used as a default for IDEs when generating implementing methods"
a9cd938e59c1f01b626023224ba4567813d32f8e,"Merge pull request #2864 from davidmoten/main-warnings

IndexedRingBuffer.getInstance can infer type"
4d4a33cc5fc24c2fd31c7cf38a4aa5f3fd1d28ab,"Merge pull request #2862 from davidmoten/test-warnings

Cleanup warnings in test source"
6e5628d88827b2ad3b9f54b516642b05d7ba9a39,"remove unused code that was the subject of varargs warnings, remove unused import"
6fcdc7eb2a87eb6ed0c971e8076aadd3895662c8,Fixed reentrancy issue with the error producer.
8b6e500341a0cd9dd2aca3186c27b36359d1dab7,"Merge pull request #2868 from akarnokd/RetryWithBackpressureFix

Fixed reentrancy issue with the error producer."
69f413959e82f8d8f74ab76abd6b3ae3596c6c47,"Merge pull request #2867 from davidmoten/remove-unused

More warnings cleanup"
afdad7f6e16460467c1476383597cfbb6e0c622a,"Merge pull request #2866 from davidmoten/Action1-argument-name

Use simpler naming in Action1, Func1 to assist IDEs"
135477ecb00bc2cc671ceaee42675441291ecfdd,1.0.9
3355bddf6d02402afd43750aec0cdfb6766944bb,use explicit versioning for gradle-rxjava-project-plugin
a5397735ba7dfa11035062f5d8d4750b8920b7bf,Use the correct accounts for sonatype sync
f8373d3b9bd94571bdfd9d5cac53d3ccd8a036a8,Fixes NPE in requestFromChild method.
131a66353b08ff1b88aea0e3cd2b1e3c36e11937,"Merge pull request #2875 from akarnokd/ConcatNPEFix

Fix: NPE in requestFromChild method."
d1e45ae455ea7b094761244ed00b4443b580d86b,use singleton reduction functions in count and countLong
900beb1bf33641d44c0ff5e1b9acd52f2d7ba11b,child.onNext should not be called after child.onError
cbf8edf8b2f5165f89e5418aa7497142ccaf05da,"Merge pull request #2882 from davidmoten/scan-fix

OperatorScan - don't call onNext after onError is called"
5e47f78712b7a3b0f018554a4661fc6535c907c7,Proposal: standardized Subject state-peeking methods.
f8f4cd0944689bfc4d8cc39f6066e9c3c4660105,fix race condition for range where two threads concurrently request Long.MAX_VALUE and both start the fast path thus possibly some items more than once
aefdebb49b657eb698d2cb77681495611bd8e72e,"Merge pull request #2892 from davidmoten/range-race

Fix Observable.range race condition"
8d5d179ba0685d9a2674b18c141b9ff0e655fd34,Concat: fixed reentrancy problem in completeInner
adaa9131616ed60e85973f4e952adcffcd211ceb,fix race condition for Observable.from(Iterable) where two concurrent calls to the Producer.request with Long.MAX_VALUE could start the fast path twice
9d90aed7dc353f30b211d51edb1e524e83be4765,"Merge pull request #2895 from davidmoten/from-iter-race

Fix Observable.from(Iterable) race condition"
1f2ece0b87643506a9d88175b23b513ea60e148b,add unit test to ensure that range with count of 0 sends onComplete even when initial request is 0
1c29e7c9b4d0f9ecfa3e69f294a0b2924db54cae,Observable.from(iterable) should emit onCompleted even if none requested when iterable is empty
f90d885c00e029d4410ea1b5c52c664a59d4b4d9,"Merge pull request #2898 from davidmoten/range-eager-complete

Observable.range - add unit test for eager completion on empty"
5044a0bba6662aeb47a07528814c9d420aa45651,"Merge pull request #2899 from davidmoten/from-iter-eager-complete

Observable.from(empty) to emit onComplete even when 0 requested"
